CODIGO_ACCIDENTE,FECHA,HORA,GRAVEDAD,CLASE,CHOQUE,OBJETO_FIJO,DIRECCION,CODIGO_LOCALIDAD,DISENO_LUGAR
4446387,24/05/2016,05:30:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE CALI-CL 10 02,8,1
4446368,24/05/2016,07:00:00,3,1,4.0,2.0,KR 105C-CL 131A 02,11,1
4446342,24/05/2016,12:20:00,2,1,4.0,2.0,DG 40-KR 34 S 27,1,1
4446408,24/05/2016,23:00:00,3,1,4.0,2.0,CL 131-KR 45B 02,11,1
4446207,25/05/2016,00:01:00,1,1,4.0,1.0,AC 26-KR 75 60,10,1
4446411,25/05/2016,01:40:00,3,1,4.0,9.0,CL 170-KR 19B 41,1,1
4446529,25/05/2016,04:30:00,3,1,4.0,2.0,KR 3-CL 139 S 59,5,1
4446343,25/05/2016,07:15:00,1,1,4.0,1.0,DG 68-KR 71B S 02,19,1
4446419,25/05/2016,16:00:00,3,1,4.0,6.0,TR 76C-CL 84 05,10,2
4446553,25/05/2016,23:00:00,3,1,4.0,10.0,KR 60-CL 19 02,16,1
4446499,26/05/2016,01:15:00,3,1,4.0,1.0,CL 127C-KR 93 02,11,1
4446531,26/05/2016,02:25:00,3,1,4.0,5.0,AV AVENIDA PRIMERO DE MAYO-CL 40F S 02,8,1
4446494,26/05/2016,06:40:00,2,1,4.0,10.0,AV AVENIDA PRIMERO DE MAYO-KR 72M 41,8,1
4446591,27/05/2016,07:50:00,2,1,4.0,2.0,KR 5-CL 23 ES 02,4,1
4446782,27/05/2016,09:30:00,3,1,4.0,2.0,KR 8B-CL 191 47,1,1
4446607,27/05/2016,17:30:00,3,1,4.0,10.0,TR 93-CL 53 48,10,1
4446932,27/05/2016,21:30:00,3,1,4.0,10.0,KR 96A-CL 128C 02,11,1
4446941,28/05/2016,06:20:00,2,1,4.0,1.0,CL 127-KR 71D 02,11,1
4446982,28/05/2016,16:30:00,2,1,4.0,10.0,AV AVENIDA CARACAS-CL 134 S 02,5,1
4446984,28/05/2016,20:30:00,2,1,4.0,1.0,CL 26-KR 74 02,10,1
4446964,29/05/2016,10:00:00,3,1,4.0,10.0,CL 65F-KR 78A S 02,7,1
4446831,29/05/2016,12:30:00,3,1,4.0,6.0,KR 81B-CL 15A 47,8,1
4446933,29/05/2016,15:00:00,3,1,4.0,10.0,CL 36-KR 24 S 02,18,1
4446793,29/05/2016,20:50:00,3,1,4.0,2.0,CL 170-KR 8 02,1,1
4447187,29/05/2016,23:20:00,2,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 43 95,2,1
4446956,30/05/2016,12:40:00,3,1,4.0,10.0,KR 9-CL 28CBIS E 02,4,1
4446947,30/05/2016,17:10:00,3,1,4.0,6.0,CL 27BIS-KR 27H S 02,18,1
4446772,30/05/2016,20:10:00,2,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 55 S 02,7,1
4447116,31/05/2016,12:40:00,3,1,4.0,2.0,KR 71-CL 78A 94,10,1
4447095,31/05/2016,14:00:00,3,1,4.0,10.0,KR 36-CL 11 62,16,1
4446857,01/06/2016,01:30:00,2,1,4.0,10.0,AV AVENIDA DE LAS AMERICAS-KR 82 02,8,1
4446986,01/06/2016,02:10:00,3,1,4.0,8.0,AV AVENIDA LUIS CARLOS GALAN-CL 72B 30,9,1
4447114,01/06/2016,14:40:00,3,1,4.0,11.0,AK 68-CL 25 02,9,1
4447129,01/06/2016,16:10:00,3,1,4.0,11.0,KR 7-CL 116 02,1,1
4447028,01/06/2016,18:10:00,1,1,4.0,11.0,AV AVENIDA DE LAS AMERICAS-KR 78A 66,8,1
4447194,02/06/2016,06:00:00,3,1,4.0,10.0,KR 10-CL 92A ES 43,5,1
4447233,02/06/2016,13:00:00,3,1,4.0,4.0,KR 34-CL 12 40,16,1
4447667,03/06/2016,18:10:00,3,1,4.0,2.0,CL 63-KR 64 S 02,19,1
4447428,04/06/2016,02:10:00,3,1,4.0,10.0,KR 91-CL 41 S 02,8,1
4447455,04/06/2016,04:00:00,3,1,4.0,5.0,KR 7-CL 72 02,2,1
4447446,04/06/2016,17:30:00,3,1,4.0,4.0,CL 26-KR 103 66,9,1
4447356,04/06/2016,20:40:00,1,1,4.0,1.0,KR 33-CL 38A S 12,15,1
4447461,05/06/2016,02:00:00,3,1,4.0,8.0,AV AVENIDA CARACAS-CL 22 S 02,15,1
4447480,05/06/2016,07:45:00,2,1,4.0,1.0,CL 107-KR 6G SE 02,5,1
4447659,05/06/2016,12:30:00,3,1,4.0,10.0,CL 146-KR 85B 41,11,1
4447652,06/06/2016,07:20:00,3,1,4.0,1.0,KR 72BBIS-CL 81 02,10,1
4447415,06/06/2016,17:30:00,2,1,4.0,2.0,AV AVENIDA CIUDAD DE CALI-CL 8 05,8,1
4447705,07/06/2016,15:00:00,3,1,4.0,6.0,DG 99-KR 2B S 02,5,1
4447790,07/06/2016,19:00:00,3,1,4.0,10.0,KR 88A-CL 64D 90,10,1
4447743,08/06/2016,00:05:00,3,1,4.0,1.0,AK 45-CL 244 95,1,1
4447744,08/06/2016,01:30:00,3,1,4.0,11.0,CL 49DBIS-KR 88F S 13,7,1
4447795,08/06/2016,12:00:00,3,1,4.0,2.0,CL 68B-KR 80D S 02,7,1
4447803,08/06/2016,13:56:00,3,1,4.0,10.0,CL 22-KR 8A SE 83,4,1
4447979,09/06/2016,03:20:00,3,1,4.0,10.0,KR 115-CL 6 ES 02,5,1
4447904,09/06/2016,09:00:00,3,1,4.0,2.0,KR 124-CL 132C 02,11,1
4447926,09/06/2016,16:00:00,2,1,4.0,1.0,AV AVENIDA DE LAS AMERICAS-KR 47 02,16,1
4447987,09/06/2016,18:40:00,3,1,4.0,1.0,CL 7-KR 3 02,17,1
4448129,10/06/2016,10:30:00,3,1,4.0,10.0,KR 7-CL 68 02,2,1
4448051,10/06/2016,11:40:00,3,1,4.0,1.0,CL 75-KR 71D 72,10,1
4448201,11/06/2016,07:50:00,3,1,4.0,2.0,KR 106-CL 23G 02,9,2
4448001,11/06/2016,13:02:00,2,1,4.0,10.0,KR 104-CL 140A 69,11,1
4448245,11/06/2016,13:40:00,3,1,4.0,1.0,CL 18-KR 103B 19,9,1
4448232,11/06/2016,14:50:00,3,1,4.0,2.0,KR 13B-CL 46A ES 05,4,1
4447993,11/06/2016,17:25:00,2,1,4.0,6.0,CL 11-KR 2 SE 02,4,1
4448037,12/06/2016,04:00:00,2,1,4.0,4.0,KR 30-CL 6 02,14,1
4448018,12/06/2016,23:29:00,1,1,4.0,3.0,KR 52-CL 18 S 45,16,1
4448426,13/06/2016,22:30:00,3,1,4.0,5.0,KR 70F-CL 75 02,10,1
4448398,14/06/2016,07:40:00,3,1,4.0,3.0,AC 23-KR 65 02,13,1
4448754,14/06/2016,15:00:00,2,1,4.0,11.0,AV AVENIDA CARACAS-DG 30 02,14,2
4448631,16/06/2016,11:50:00,3,1,4.0,11.0,KR 13-CL 38 33,13,1
4448562,16/06/2016,14:00:00,3,1,4.0,6.0,DG 39-TR 14 SE 24,4,1
4448651,16/06/2016,22:00:00,3,1,4.0,6.0,CL 28-KR 5 SE 63,4,1
4448653,17/06/2016,05:00:00,3,1,4.0,6.0,CL 48C-KR 11 E 48,4,1
4448722,17/06/2016,15:30:00,3,1,4.0,2.0,CL 15C-KR 53D 02,16,1
4448697,17/06/2016,17:40:00,2,1,4.0,6.0,DG 36-KR 2A S 34,4,2
4448713,17/06/2016,18:20:00,3,1,4.0,10.0,CL 185-KR 11 02,1,1
4448797,18/06/2016,04:05:00,2,1,4.0,2.0,AK 45-CL 242 34,1,1
4448826,18/06/2016,09:50:00,3,1,4.0,10.0,AC 71-KR 4 S 02,5,10
4448887,18/06/2016,15:00:00,3,1,4.0,2.0,KR 14-CL 59B S 30,19,1
4448847,18/06/2016,15:30:00,3,1,4.0,10.0,KR 87B-CL 128 02,11,1
4448750,18/06/2016,17:42:00,1,1,4.0,1.0,AC 63-KR 107C 10,10,1
4448899,19/06/2016,08:50:00,3,1,4.0,5.0,KR 60-CL 67B 42,13,1
4449031,20/06/2016,07:10:00,3,1,4.0,2.0,KR 24-CL 11 67,14,1
4448980,20/06/2016,07:20:00,3,1,4.0,2.0,KR 13-CL 52 S 02,6,1
4448990,20/06/2016,14:50:00,3,1,4.0,10.0,CL 11-KR 32 02,16,1
4448949,20/06/2016,15:30:00,3,1,4.0,10.0,KR 69-CL 20 S 28,8,1
4449088,20/06/2016,18:30:00,3,1,4.0,8.0,CL 46-KR 16 SE 02,4,1
4448960,20/06/2016,23:40:00,2,1,4.0,2.0,CL 38-KR 34 S 33,15,1
4449139,21/06/2016,05:00:00,2,1,4.0,8.0,AV AVENIDA CIUDAD DE QUITO-CL 80 02,12,1
4449178,21/06/2016,08:10:00,3,1,4.0,6.0,CL 1CBIS-KR 11 26,3,1
4449156,21/06/2016,12:44:00,3,1,4.0,6.0,CL 179-KR 55 36,11,1
4449152,21/06/2016,17:10:00,2,1,4.0,6.0,KR 18B-CL 73A S 02,19,1
4449044,22/06/2016,03:10:00,1,1,4.0,6.0,KR 145-CL 132D 07,11,2
4449177,22/06/2016,04:05:00,3,1,4.0,2.0,CL 78C-KR 17A 49,19,1
4449148,23/06/2016,03:00:00,2,1,4.0,1.0,AV AVENIDA BOYACA-KR 19B 02,19,1
4449220,23/06/2016,07:35:00,2,1,4.0,10.0,CL 1C-KR 14 02,3,1
4449251,23/06/2016,08:30:00,3,1,4.0,1.0,CL 134-KR 45 02,1,1
4449300,23/06/2016,14:10:00,3,1,4.0,10.0,KR 77A-CL 74 02,10,1
4449236,24/06/2016,00:30:00,1,1,4.0,5.0,AC 72-KR 64 02,12,2
4449632,24/06/2016,07:40:00,3,1,4.0,10.0,CL 27-KR 21 S 02,18,1
4449341,24/06/2016,15:00:00,3,1,4.0,1.0,AV AVENIDA SUBA-KR 127 02,11,10
4449427,25/06/2016,14:30:00,2,1,4.0,2.0,CL 46-KR 72K S 22,8,1
4449517,25/06/2016,19:00:00,2,1,4.0,1.0,CL 58-KR 43 S 02,19,1
4449419,26/06/2016,01:00:00,2,1,4.0,11.0,KR 24-CL 28 S 02,18,1
4449553,26/06/2016,02:30:00,3,1,4.0,11.0,AC 3-KR 34A 38,16,1
4449431,26/06/2016,04:00:00,2,1,4.0,1.0,AK 45-CL 170 02,11,1
4449538,26/06/2016,12:40:00,3,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 14 02,3,1
4450021,26/06/2016,22:50:00,3,1,4.0,1.0,CL 26-KR 75 02,9,2
4449728,26/06/2016,23:00:00,3,1,4.0,5.0,CL 72-KR 110G 02,10,1
4449460,26/06/2016,23:10:00,2,1,4.0,1.0,CL 26-KR 75 02,10,1
4449622,27/06/2016,02:17:00,3,1,4.0,5.0,CL 17-KR 128 02,9,1
4449652,27/06/2016,07:20:00,3,1,4.0,1.0,KR 87BIS-CL 39A S 23,8,1
4452640,27/06/2016,15:45:00,3,1,4.0,2.0,CL 69-KR 11C SE 87,4,1
4449613,27/06/2016,19:15:00,2,1,4.0,10.0,CL 126-KR 45 46,11,1
4452612,28/06/2016,19:00:00,2,1,4.0,6.0,AV AVENIDA CIUDAD DE CALI-CL 54B S 05,7,2
4449843,29/06/2016,05:30:00,3,1,4.0,2.0,KR 52A-CL 37 S 02,16,2
4449941,29/06/2016,10:00:00,2,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 17 02,3,8
4450352,29/06/2016,17:10:00,3,1,4.0,1.0,AC 26-KR 100 02,9,1
4450525,29/06/2016,19:45:00,3,1,4.0,2.0,KR 44A-CL 22 02,13,1
4450010,30/06/2016,06:15:00,3,1,4.0,2.0,CL 11-KR 23 02,14,1
4450007,30/06/2016,13:00:00,3,1,4.0,2.0,DG 40-KR 28 S 02,6,2
4450088,01/07/2016,07:30:00,3,1,4.0,10.0,DG 2ABIS-KR 6 E 02,4,1
4450230,02/07/2016,05:00:00,3,1,4.0,10.0,KR 110-CL 79 21,10,1
4450200,03/07/2016,02:30:00,2,1,4.0,5.0,AV AVENIDA PRIMERO DE MAYO-KR 29B 02,15,2
4450115,03/07/2016,02:55:00,2,1,4.0,1.0,AV AVENIDA DEL SUR-KR 30 02,14,1
4450100,03/07/2016,03:30:00,1,1,4.0,3.0,AK 68-CL 55 65,12,1
4450325,03/07/2016,06:00:00,3,1,4.0,2.0,CL 26-KR 50 02,13,1
4450380,03/07/2016,11:00:00,3,1,4.0,6.0,KR 32B-CL 1A 62,16,10
4450331,03/07/2016,13:00:00,3,1,4.0,1.0,AV AVENIDA DE LAS AMERICAS-KR 30 02,12,1
4450180,04/07/2016,07:55:00,2,1,4.0,3.0,AV AVENIDA BOYACA-CL 25 02,9,1
4450277,04/07/2016,09:20:00,3,1,4.0,2.0,KR 68-CL 13 02,16,1
4450333,04/07/2016,17:10:00,3,1,4.0,6.0,KR 29BIS-CL 26C S 18,18,1
4450514,05/07/2016,10:00:00,3,1,4.0,1.0,KR 70D-CL 127 48,11,10
4450460,05/07/2016,12:30:00,3,1,4.0,10.0,CL 61-KR 15A S 02,4,1
4450597,05/07/2016,16:10:00,3,1,4.0,1.0,DG 61A-KR 61A 31,6,1
4450427,05/07/2016,18:30:00,2,1,4.0,10.0,KR 9-CL 104A 02,1,1
4450629,06/07/2016,07:15:00,3,1,4.0,2.0,KR 23-CL 12B 02,14,1
4450453,06/07/2016,08:30:00,3,1,4.0,2.0,KR 16-CL 85 47,2,1
4450540,06/07/2016,12:15:00,3,1,4.0,5.0,AC 13-KR 123 02,9,1
4450444,06/07/2016,15:50:00,2,1,4.0,10.0,CL 11-KR 25 S 46,15,1
4450654,07/07/2016,07:30:00,3,1,4.0,2.0,KR 39A-CL 37 S 02,16,1
4450871,08/07/2016,19:00:00,3,1,4.0,10.0,CL 27B-KR 1A SE 02,4,1
4450784,09/07/2016,00:30:00,3,1,4.0,1.0,CL 3-KR 26A 19,14,1
4450897,09/07/2016,05:30:00,3,1,4.0,2.0,KR 81-CL 76A 02,10,1
4450777,09/07/2016,06:05:00,1,1,4.0,2.0,CL 62-KR 82G S 02,7,1
4450839,09/07/2016,12:20:00,2,1,4.0,9.0,CL 71IBIS-KR 27B S 02,19,2
4450880,09/07/2016,23:30:00,3,1,4.0,10.0,TR 83BISA-CL 72 33,10,1
4450804,10/07/2016,07:30:00,2,1,4.0,1.0,AV AVENIDA PRIMERO DE MAYO-AV AVENIDA BOYACA 02,8,4
4451035,11/07/2016,00:05:00,3,1,4.0,2.0,AC 45-KR 16 02,13,1
4451048,11/07/2016,16:00:00,2,1,4.0,11.0,AV AVENIDA CUIDAD DE VILLAVICENCIO-CL 74 S 02,8,1
4451113,11/07/2016,16:30:00,3,1,4.0,4.0,AK 68-CL 98 02,12,1
4451059,12/07/2016,08:05:00,2,1,4.0,1.0,CL 13-KR 68A 35,9,1
4451077,12/07/2016,12:30:00,3,1,4.0,10.0,KR 95A-CL 127B 02,11,1
4451285,14/07/2016,09:00:00,3,1,4.0,2.0,KR 90B-CL 58 S 02,7,1
4451251,15/07/2016,01:00:00,2,1,4.0,6.0,AK 68-CL 28 S 21,16,1
4451372,15/07/2016,06:20:00,3,1,4.0,1.0,KR 17A-CL 42L ES 07,4,1
4451413,15/07/2016,06:30:00,2,1,4.0,1.0,KR 41A-CL 4B 02,16,1
4451611,15/07/2016,11:20:00,2,1,4.0,6.0,AV AVENIDA BOYACA-CL 59 S 02,19,1
4451441,15/07/2016,15:10:00,2,1,4.0,10.0,AV AVENIDA DE LAS AMERICAS-CL 75 56,8,1
4451348,15/07/2016,15:40:00,2,1,4.0,6.0,KR 11-CL 140 29,1,10
4451425,16/07/2016,11:20:00,2,1,4.0,2.0,KR 10-CL 128 70,1,1
4451432,16/07/2016,17:20:00,2,1,4.0,2.0,KR 156-CL 7 12,1,1
4451573,16/07/2016,19:00:00,3,1,4.0,6.0,KR 4-CL 188B 41,1,1
4451561,16/07/2016,21:20:00,3,1,4.0,2.0,KR 13-CL 56 02,2,1
4451562,17/07/2016,03:00:00,3,1,4.0,2.0,KR 54D-CL 186 35,1,1
4451652,17/07/2016,04:40:00,3,1,4.0,10.0,AV AVENIDA PRIMERA DE MAYO-CL 75A S 19,8,1
4451604,18/07/2016,06:30:00,2,1,4.0,10.0,CL 167-KR 50 13,11,1
4451839,18/07/2016,08:30:00,3,1,4.0,2.0,CL 131A-KR 91 02,11,1
4451633,18/07/2016,10:55:00,3,1,4.0,1.0,CL 88-KR 6 52,2,1
4451880,19/07/2016,10:40:00,3,1,4.0,2.0,AV AVENIDA BOYACA-CL 69B 02,10,1
4451826,19/07/2016,18:30:00,3,1,4.0,10.0,CL 58L-KR 80A S 15,7,1
4451765,20/07/2016,04:00:00,2,1,4.0,8.0,KR 68-CL 65 02,12,1
4451927,20/07/2016,15:00:00,3,1,4.0,1.0,CL 170-KR 74 02,11,1
4451925,20/07/2016,16:00:00,3,1,4.0,4.0,KR 56A-CL 61 02,12,4
4451932,20/07/2016,20:30:00,3,1,4.0,1.0,AV AVENIDA BOYACA-CL 71A S 02,5,1
4451956,20/07/2016,23:00:00,3,1,4.0,2.0,KR 103B-CL 16B 70,9,1
4452005,21/07/2016,06:30:00,3,1,4.0,2.0,KR 12C-CL 11 S 02,15,1
4451928,21/07/2016,17:30:00,3,1,4.0,3.0,CL 127-KR 11 02,1,1
4452109,22/07/2016,21:40:00,3,1,4.0,5.0,KR 10-CL 11 02,17,1
4452161,23/07/2016,09:30:00,2,1,4.0,1.0,AV AVENIDA BOYACA-CL 71 S 12,19,1
4452145,23/07/2016,15:45:00,2,1,4.0,1.0,AC 26-KR 78A 92,10,1
4452285,23/07/2016,20:30:00,3,1,4.0,2.0,KR 19-CL 72 02,12,1
4452205,23/07/2016,23:40:00,3,1,4.0,6.0,KR 77TBIS-CL 51 S 02,8,1
4452513,24/07/2016,06:00:00,3,1,4.0,2.0,CL 66-KR 68B 64,10,1
4452082,24/07/2016,06:10:00,1,1,4.0,1.0,KR 92-CL 86A 17,10,1
4452336,24/07/2016,06:50:00,3,1,4.0,10.0,CL 16H-KR 103A 11,9,1
4452239,24/07/2016,11:00:00,3,1,4.0,5.0,CL 44-KR 27 S 02,18,2
4452290,25/07/2016,01:20:00,3,1,4.0,2.0,KR 7-CL 163A 02,1,2
4452489,25/07/2016,09:15:00,3,1,4.0,1.0,CL 53-KR 87D S 02,7,1
4452338,25/07/2016,11:10:00,3,1,4.0,10.0,AK 45-CL 183 02,1,10
4452343,25/07/2016,18:30:00,3,1,4.0,2.0,CL 63C-KR 20 02,12,2
4452366,25/07/2016,18:30:00,3,1,4.0,11.0,AC 127-KR 54 02,11,1
4452415,26/07/2016,04:30:00,3,1,4.0,4.0,KR 86-CL 40A S 02,8,1
4452463,26/07/2016,07:00:00,3,1,4.0,6.0,KR 24-CL 5B 19,14,1
4452474,26/07/2016,12:15:00,3,1,4.0,2.0,CL 188-KR 12 02,1,1
4452418,26/07/2016,16:00:00,3,1,4.0,2.0,KR 18Q-CL 71B S 02,19,1
4452540,27/07/2016,04:52:00,3,1,4.0,4.0,AK 30-CL 22 02,14,1
4452704,27/07/2016,08:40:00,3,1,4.0,3.0,AC 72-KR 68BBIS 02,10,1
4452575,28/07/2016,01:30:00,3,1,4.0,1.0,CL 56G-KR 88 S 61,7,1
4452675,28/07/2016,23:30:00,3,1,4.0,6.0,KR 4-CL 60A 02,2,1
4452756,29/07/2016,06:50:00,2,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 88 02,10,1
4452751,30/07/2016,02:00:00,1,1,4.0,4.0,AK 45-CL 200 02,1,1
4452906,30/07/2016,08:00:00,3,1,4.0,5.0,KR 70-CL 64C 02,10,1
4452796,30/07/2016,13:30:00,2,1,4.0,4.0,CL 68D-KR 19 S 17,19,6
4452770,30/07/2016,22:50:00,1,1,4.0,8.0,TR 4A-CL 87 50,2,1
4452930,31/07/2016,02:45:00,3,1,4.0,2.0,KR 72JBIS-CL 37D 02,8,1
4453023,01/08/2016,03:20:00,3,1,4.0,5.0,CL 36G-KR 3B 02,4,1
4453105,01/08/2016,11:50:00,3,1,4.0,11.0,CL 139-KR 93 02,11,1
4453107,02/08/2016,19:50:00,3,1,4.0,1.0,KR 91-CL 134A 02,11,1
4453311,03/08/2016,08:10:00,2,1,4.0,3.0,CL 39-KR 68A S 21,8,1
4453236,03/08/2016,12:30:00,3,1,4.0,10.0,CL 19-KR 5D 66,16,10
4453211,03/08/2016,23:30:00,3,1,4.0,10.0,AK 27-CL 2 02,14,1
4453369,04/08/2016,04:00:00,3,1,4.0,2.0,AV AVENIDA DE LAS AMERICAS-KR 65 02,16,1
4453330,04/08/2016,04:25:00,3,1,4.0,6.0,KR 72-CL 49 48,10,1
4453349,04/08/2016,07:30:00,3,1,4.0,2.0,KR 4-CL 188 64,1,1
4453367,04/08/2016,10:15:00,3,1,4.0,6.0,KR 154A-CL 136A 02,11,1
4453353,04/08/2016,13:55:00,1,1,4.0,5.0,AV AVENIDA DE LAS AMERICAS-KR 73 02,8,2
4453374,04/08/2016,16:30:00,3,1,4.0,11.0,CL 35A-KR 7BIS S 02,4,1
4453382,04/08/2016,19:55:00,2,1,4.0,6.0,KR 50-CL 1B 02,16,1
4453455,05/08/2016,02:20:00,3,1,4.0,2.0,CL 48-KR 2A SE 02,18,1
4453471,05/08/2016,13:20:00,3,1,4.0,1.0,CL 20-KR 27 02,14,1
4453623,05/08/2016,16:55:00,3,1,4.0,3.0,AV AVENIDA CIUDAD DE VILLAVICENCIO-AV AVENIDA DEL SUR 02,7,1
4453505,05/08/2016,20:10:00,2,1,4.0,6.0,KR 4A-CL 66 02,2,1
4453480,05/08/2016,22:45:00,2,1,4.0,10.0,KR 80-CL 2 51,8,1
4453597,06/08/2016,00:22:00,3,1,4.0,10.0,AV AVENIDA DE LAS AMERICAS-AV AVENIDA CIUDAD DE CALI 02,8,10
4453443,06/08/2016,03:45:00,1,1,4.0,1.0,AC 80-KR 69Q 05,10,1
4453490,06/08/2016,09:00:00,2,1,4.0,1.0,AK 30-CL 100 02,2,13
4453553,06/08/2016,12:15:00,3,1,4.0,10.0,TR 4-CL 43 95,2,1
4453603,06/08/2016,21:30:00,3,1,4.0,6.0,DG 62G-KR 71 S 03,19,1
4453487,07/08/2016,10:03:00,1,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 99A 02,11,1
4453520,07/08/2016,14:10:00,2,1,4.0,1.0,AV AVENIDA PRIMERO DE MAYO-CL 39 S 02,16,1
4453522,07/08/2016,22:30:00,2,1,4.0,10.0,AV AVENIDA CIUDAD DE CALI-CL 20 02,9,1
4453718,08/08/2016,10:40:00,3,1,4.0,8.0,CL 195-KR 18 47,1,1
4453782,08/08/2016,11:30:00,3,1,4.0,2.0,CL 31D-KR 2A SE 02,4,1
4453664,08/08/2016,17:10:00,1,1,4.0,1.0,CL 67A-KR 113 60,10,1
4453832,09/08/2016,02:30:00,3,1,4.0,1.0,AK 45-CL 116 02,1,1
4454016,09/08/2016,06:43:00,3,1,4.0,2.0,TR 56-CL 115A 04,11,1
4453803,09/08/2016,07:40:00,3,1,4.0,6.0,KR 28A-CL 71P S 23,19,10
4453801,09/08/2016,11:15:00,3,1,4.0,8.0,CL 68BIS-KR 74A 02,10,1
4454050,10/08/2016,23:30:00,3,1,4.0,4.0,CL 26-KR 10 02,3,1
4453983,11/08/2016,11:00:00,3,1,4.0,10.0,KR 34-CL 13 61,16,1
4454011,11/08/2016,13:15:00,3,1,4.0,2.0,CL 8-KR 82B 02,8,1
4454189,12/08/2016,11:30:00,3,1,4.0,2.0,CL 26A-KR 4A 17,3,1
4454248,12/08/2016,17:40:00,3,1,4.0,1.0,CL 116-KR 70F 97,11,1
4454119,12/08/2016,19:20:00,3,1,4.0,2.0,AV AVENIDA DE LAS AMERICAS-KR 53A 02,16,1
4454266,12/08/2016,19:30:00,3,1,4.0,10.0,CL 48PBISC-KR 3 S 14,18,1
4454778,12/08/2016,21:00:00,3,1,4.0,10.0,CL 45-KR 6A SE 45,4,1
4454179,12/08/2016,22:40:00,3,1,4.0,2.0,CL 63B-KR 116A 06,10,1
4454130,12/08/2016,23:00:00,3,1,4.0,6.0,CL 93-KR 14 SE 38,5,1
4454283,13/08/2016,15:00:00,3,1,4.0,8.0,CL 56-KR 4P SE 02,5,5
4454212,14/08/2016,08:40:00,2,1,4.0,1.0,AV AVENIDA CARACAS-CL 69H S 02,5,1
4454399,14/08/2016,10:40:00,3,1,4.0,10.0,CL 24-KR 111 93,9,1
4454401,14/08/2016,16:30:00,3,1,4.0,6.0,KR 9FBIS-DG 40 S 02,18,1
4454329,15/08/2016,08:00:00,2,1,4.0,1.0,AC 34-KR 5 SE 15,4,1
4454144,15/08/2016,10:45:00,1,1,4.0,1.0,AK 20-CL 97 50,12,1
4454523,15/08/2016,12:30:00,3,1,4.0,10.0,CL 76-KR 65A S 12,19,10
4454301,15/08/2016,13:00:00,3,1,4.0,1.0,KR 89-CL 34 S 02,8,1
4454453,16/08/2016,14:05:00,3,1,4.0,2.0,CL 3-KR 3A 06,3,1
4454516,16/08/2016,19:00:00,3,1,4.0,11.0,KR 45-CL 182 02,1,1
4454560,17/08/2016,05:15:00,3,1,4.0,11.0,CL 116-KR 45 02,1,1
4454588,17/08/2016,08:40:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE VILLAVICENCIO-AK 86 02,8,1
4454549,17/08/2016,09:00:00,3,1,4.0,6.0,KR 89BIS-CL 70C S 18,7,1
4454659,17/08/2016,17:50:00,3,1,4.0,4.0,CL 31-KR 10 S 02,18,1
4454586,17/08/2016,19:10:00,3,1,4.0,9.0,CL 116-KR 17A 02,1,1
4454592,18/08/2016,02:50:00,3,1,4.0,5.0,AV AVENIDA BOYACA-CL 3 02,8,1
4454913,18/08/2016,08:05:00,3,1,4.0,6.0,CL 78BISA-KR 18I S 02,19,1
4454900,19/08/2016,03:30:00,3,1,4.0,11.0,AV AVENIDA PRIMERO DE MAYO-TR 31 02,16,2
4454870,19/08/2016,11:00:00,3,1,4.0,2.0,AV AVENIDA CIRCUNVALAR-KR 42 60,2,1
4454891,19/08/2016,12:20:00,3,1,4.0,10.0,AC 26-KR 106 02,9,1
4454874,19/08/2016,13:00:00,3,1,4.0,3.0,CL 123-KR 47 09,11,1
4454906,19/08/2016,17:40:00,2,1,4.0,6.0,KR 11-CL 47A ES 21,4,1
4454863,19/08/2016,21:30:00,3,1,4.0,6.0,KR 4-CL 1C 57,1,1
4455019,20/08/2016,12:30:00,2,1,4.0,4.0,CL 55-KR 24C S 02,6,1
4455081,20/08/2016,12:30:00,3,1,4.0,2.0,CL 60-KR 77K S 02,7,1
4454959,20/08/2016,13:25:00,2,1,4.0,10.0,CL 49A-KR 29 S 76,6,1
4454897,20/08/2016,13:30:00,3,1,4.0,10.0,KR 11-CL 19 ES 88,4,1
4454918,20/08/2016,20:30:00,3,1,4.0,1.0,AV AVENIDA LUIS CARLOS GALAN-AK 65 02,13,1
4454782,21/08/2016,00:10:00,1,1,4.0,1.0,CL 62-KR 82G S 26,7,1
4455061,21/08/2016,07:15:00,3,1,4.0,10.0,KR 107-CL 22J 86,9,1
4455077,21/08/2016,13:10:00,3,1,4.0,10.0,KR 10-CL 22B S 02,4,2
4455372,21/08/2016,17:06:00,3,1,4.0,10.0,KR 40A-CL 19 S 82,16,1
4455073,21/08/2016,17:30:00,3,1,4.0,1.0,CL 57-KR 87H S 02,7,1
4455067,21/08/2016,23:30:00,3,1,4.0,10.0,KR 20-CL 34 S 35,18,1
4455097,22/08/2016,02:20:00,3,1,4.0,2.0,CL 20-KR 97B 02,9,1
4455124,22/08/2016,03:00:00,2,1,4.0,5.0,KR 13-CL 28 02,3,1
